"FREQ","C1(2)[X=0.00]","C1(2)[X=100m]","C1(2)[X=200m]","C1(2)[X=300m]","C1(2)[X=400m]","C1(2)[X=500m]","C1(2)[X=600m]","C1(2)[X=700m]","C1(2)[X=800m]","C1(2)[X=900m]","C1(2)[X=1.00]"
3073373.373,0.0288838,0.0288838,0.0288838,0.0288838,0.0288838,0.0288838,0.0288838,0.0288838,0.0288838,0.0288838,0.0288838
3081281.281,0.0290624,0.0290624,0.0290624,0.0290624,0.0290624,0.0290624,0.0290624,0.0290624,0.0290624,0.0290624,0.0290624
3089189.189,0.0292425,0.0292425,0.0292425,0.0292425,0.0292425,0.0292425,0.0292425,0.0292425,0.0292425,0.0292425,0.0292425
3097097.097,0.0294242,0.0294242,0.0294242,0.0294242,0.0294242,0.0294242,0.0294242,0.0294242,0.0294242,0.0294242,0.0294242
3105005.005,0.0296076,0.0296076,0.0296076,0.0296076,0.0296076,0.0296076,0.0296076,0.0296076,0.0296076,0.0296076,0.0296076
3112912.913,0.0297925,0.0297925,0.0297925,0.0297925,0.0297925,0.0297925,0.0297925,0.0297925,0.0297925,0.0297925,0.0297925
3120820.821,0.0299791,0.0299791,0.0299791,0.0299791,0.0299791,0.0299791,0.0299791,0.0299791,0.0299791,0.0299791,0.0299791
3128728.729,0.0301674,0.0301674,0.0301674,0.0301674,0.0301674,0.0301674,0.0301674,0.0301674,0.0301674,0.0301674,0.0301674
3136636.637,0.0303574,0.0303574,0.0303574,0.0303574,0.0303574,0.0303574,0.0303574,0.0303574,0.0303574,0.0303574,0.0303574
3144544.545,0.0305491,0.0305491,0.0305491,0.0305491,0.0305491,0.0305491,0.0305491,0.0305491,0.0305491,0.0305491,0.0305491
3152452.452,0.0307425,0.0307425,0.0307425,0.0307425,0.0307425,0.0307425,0.0307425,0.0307425,0.0307425,0.0307425,0.0307425
3160360.36,0.0309378,0.0309378,0.0309378,0.0309378,0.0309378,0.0309378,0.0309378,0.0309378,0.0309378,0.0309378,0.0309378
3168268.268,0.0311348,0.0311348,0.0311348,0.0311348,0.0311348,0.0311348,0.0311348,0.0311348,0.0311348,0.0311348,0.0311348
3176176.176,0.0313337,0.0313337,0.0313337,0.0313337,0.0313337,0.0313337,0.0313337,0.0313337,0.0313337,0.0313337,0.0313337
3184084.084,0.0315344,0.0315344,0.0315344,0.0315344,0.0315344,0.0315344,0.0315344,0.0315344,0.0315344,0.0315344,0.0315344
3191991.992,0.031737,0.031737,0.031737,0.031737,0.031737,0.031737,0.031737,0.031737,0.031737,0.031737,0.031737
3199899.9,0.0319415,0.0319415,0.0319415,0.0319415,0.0319415,0.0319415,0.0319415,0.0319415,0.0319415,0.0319415,0.0319415
3207807.808,0.0321479,0.0321479,0.0321479,0.0321479,0.0321479,0.0321479,0.0321479,0.0321479,0.0321479,0.0321479,0.0321479
3215715.716,0.0323563,0.0323563,0.0323563,0.0323563,0.0323563,0.0323563,0.0323563,0.0323563,0.0323563,0.0323563,0.0323563
3223623.624,0.0325667,0.0325667,0.0325667,0.0325667,0.0325667,0.0325667,0.0325667,0.0325667,0.0325667,0.0325667,0.0325667
3231531.532,0.0327792,0.0327792,0.0327792,0.0327792,0.0327792,0.0327792,0.0327792,0.0327792,0.0327792,0.0327792,0.0327792
3239439.439,0.0329937,0.0329937,0.0329937,0.0329937,0.0329937,0.0329937,0.0329937,0.0329937,0.0329937,0.0329937,0.0329937
3247347.347,0.0332103,0.0332103,0.0332103,0.0332103,0.0332103,0.0332103,0.0332103,0.0332103,0.0332103,0.0332103,0.0332103
3255255.255,0.033429,0.033429,0.033429,0.033429,0.033429,0.033429,0.033429,0.033429,0.033429,0.033429,0.033429
3263163.163,0.0336499,0.0336499,0.0336499,0.0336499,0.0336499,0.0336499,0.0336499,0.0336499,0.0336499,0.0336499,0.0336499
3271071.071,0.0338729,0.0338729,0.0338729,0.0338729,0.0338729,0.0338729,0.0338729,0.0338729,0.0338729,0.0338729,0.0338729
3278978.979,0.0340982,0.0340982,0.0340982,0.0340982,0.0340982,0.0340982,0.0340982,0.0340982,0.0340982,0.0340982,0.0340982
3286886.887,0.0343258,0.0343258,0.0343258,0.0343258,0.0343258,0.0343258,0.0343258,0.0343258,0.0343258,0.0343258,0.0343258
3294794.795,0.0345556,0.0345556,0.0345556,0.0345556,0.0345556,0.0345556,0.0345556,0.0345556,0.0345556,0.0345556,0.0345556
3302702.703,0.0347878,0.0347878,0.0347878,0.0347878,0.0347878,0.0347878,0.0347878,0.0347878,0.0347878,0.0347878,0.0347878
3310610.611,0.0350223,0.0350223,0.0350223,0.0350223,0.0350223,0.0350223,0.0350223,0.0350223,0.0350223,0.0350223,0.0350223
3318518.519,0.0352593,0.0352593,0.0352593,0.0352593,0.0352593,0.0352593,0.0352593,0.0352593,0.0352593,0.0352593,0.0352593
3326426.426,0.0354987,0.0354987,0.0354987,0.0354987,0.0354987,0.0354987,0.0354987,0.0354987,0.0354987,0.0354987,0.0354987
3334334.334,0.0357406,0.0357406,0.0357406,0.0357406,0.0357406,0.0357406,0.0357406,0.0357406,0.0357406,0.0357406,0.0357406
3342242.242,0.035985,0.035985,0.035985,0.035985,0.035985,0.035985,0.035985,0.035985,0.035985,0.035985,0.035985
3350150.15,0.036232,0.036232,0.036232,0.036232,0.036232,0.036232,0.036232,0.036232,0.036232,0.036232,0.036232
3358058.058,0.0364816,0.0364816,0.0364816,0.0364816,0.0364816,0.0364816,0.0364816,0.0364816,0.0364816,0.0364816,0.0364816
3365965.966,0.0367339,0.0367339,0.0367339,0.0367339,0.0367339,0.0367339,0.0367339,0.0367339,0.0367339,0.0367339,0.0367339
3373873.874,0.0369888,0.0369888,0.0369888,0.0369888,0.0369888,0.0369888,0.0369888,0.0369888,0.0369888,0.0369888,0.0369888
3381781.782,0.0372465,0.0372465,0.0372465,0.0372465,0.0372465,0.0372465,0.0372465,0.0372465,0.0372465,0.0372465,0.0372465
3389689.69,0.037507,0.037507,0.037507,0.037507,0.037507,0.037507,0.037507,0.037507,0.037507,0.037507,0.037507
3397597.598,0.0377704,0.0377704,0.0377704,0.0377704,0.0377704,0.0377704,0.0377704,0.0377704,0.0377704,0.0377704,0.0377704
3405505.506,0.0380366,0.0380366,0.0380366,0.0380366,0.0380366,0.0380366,0.0380366,0.0380366,0.0380366,0.0380366,0.0380366
3413413.413,0.0383058,0.0383058,0.0383058,0.0383058,0.0383058,0.0383058,0.0383058,0.0383058,0.0383058,0.0383058,0.0383058
3421321.321,0.0385779,0.0385779,0.0385779,0.0385779,0.0385779,0.0385779,0.0385779,0.0385779,0.0385779,0.0385779,0.0385779
3429229.229,0.0388531,0.0388531,0.0388531,0.0388531,0.0388531,0.0388531,0.0388531,0.0388531,0.0388531,0.0388531,0.0388531
3437137.137,0.0391314,0.0391314,0.0391314,0.0391314,0.0391314,0.0391314,0.0391314,0.0391314,0.0391314,0.0391314,0.0391314
3445045.045,0.0394128,0.0394128,0.0394128,0.0394128,0.0394128,0.0394128,0.0394128,0.0394128,0.0394128,0.0394128,0.0394128
3452952.953,0.0396975,0.0396975,0.0396975,0.0396975,0.0396975,0.0396975,0.0396975,0.0396975,0.0396975,0.0396975,0.0396975
3460860.861,0.0399854,0.0399854,0.0399854,0.0399854,0.0399854,0.0399854,0.0399854,0.0399854,0.0399854,0.0399854,0.0399854
3468768.769,0.0402766,0.0402766,0.0402766,0.0402766,0.0402766,0.0402766,0.0402766,0.0402766,0.0402766,0.0402766,0.0402766
3476676.677,0.0405712,0.0405712,0.0405712,0.0405712,0.0405712,0.0405712,0.0405712,0.0405712,0.0405712,0.0405712,0.0405712
3484584.585,0.0408692,0.0408692,0.0408692,0.0408692,0.0408692,0.0408692,0.0408692,0.0408692,0.0408692,0.0408692,0.0408692
3492492.492,0.0411708,0.0411708,0.0411708,0.0411708,0.0411708,0.0411708,0.0411708,0.0411708,0.0411708,0.0411708,0.0411708
3500400.4,0.0414759,0.0414759,0.0414759,0.0414759,0.0414759,0.0414759,0.0414759,0.0414759,0.0414759,0.0414759,0.0414759
3508308.308,0.0417846,0.0417846,0.0417846,0.0417846,0.0417846,0.0417846,0.0417846,0.0417846,0.0417846,0.0417846,0.0417846
3516216.216,0.0420971,0.0420971,0.0420971,0.0420971,0.0420971,0.0420971,0.0420971,0.0420971,0.0420971,0.0420971,0.0420971
3524124.124,0.0424133,0.0424133,0.0424133,0.0424133,0.0424133,0.0424133,0.0424133,0.0424133,0.0424133,0.0424133,0.0424133
3532032.032,0.0427333,0.0427333,0.0427333,0.0427333,0.0427333,0.0427333,0.0427333,0.0427333,0.0427333,0.0427333,0.0427333
3539939.94,0.0430573,0.0430573,0.0430573,0.0430573,0.0430573,0.0430573,0.0430573,0.0430573,0.0430573,0.0430573,0.0430573
3547847.848,0.0433852,0.0433852,0.0433852,0.0433852,0.0433852,0.0433852,0.0433852,0.0433852,0.0433852,0.0433852,0.0433852
3555755.756,0.0437172,0.0437172,0.0437172,0.0437172,0.0437172,0.0437172,0.0437172,0.0437172,0.0437172,0.0437172,0.0437172
3563663.664,0.0440534,0.0440534,0.0440534,0.0440534,0.0440534,0.0440534,0.0440534,0.0440534,0.0440534,0.0440534,0.0440534
3571571.572,0.0443938,0.0443938,0.0443938,0.0443938,0.0443938,0.0443938,0.0443938,0.0443938,0.0443938,0.0443938,0.0443938
3579479.479,0.0447384,0.0447384,0.0447384,0.0447384,0.0447384,0.0447384,0.0447384,0.0447384,0.0447384,0.0447384,0.0447384
3587387.387,0.0450875,0.0450875,0.0450875,0.0450875,0.0450875,0.0450875,0.0450875,0.0450875,0.0450875,0.0450875,0.0450875
3595295.295,0.045441,0.045441,0.045441,0.045441,0.045441,0.045441,0.045441,0.045441,0.045441,0.045441,0.045441
3603203.203,0.0457991,0.0457991,0.0457991,0.0457991,0.0457991,0.0457991,0.0457991,0.0457991,0.0457991,0.0457991,0.0457991
3611111.111,0.0461619,0.0461619,0.0461619,0.0461619,0.0461619,0.0461619,0.0461619,0.0461619,0.0461619,0.0461619,0.0461619
3619019.019,0.0465294,0.0465294,0.0465294,0.0465294,0.0465294,0.0465294,0.0465294,0.0465294,0.0465294,0.0465294,0.0465294
3626926.927,0.0469017,0.0469017,0.0469017,0.0469017,0.0469017,0.0469017,0.0469017,0.0469017,0.0469017,0.0469017,0.0469017
3634834.835,0.047279,0.047279,0.047279,0.047279,0.047279,0.047279,0.047279,0.047279,0.047279,0.047279,0.047279
3642742.743,0.0476614,0.0476614,0.0476614,0.0476614,0.0476614,0.0476614,0.0476614,0.0476614,0.0476614,0.0476614,0.0476614
3650650.651,0.0480488,0.0480488,0.0480488,0.0480488,0.0480488,0.0480488,0.0480488,0.0480488,0.0480488,0.0480488,0.0480488
3658558.559,0.0484416,0.0484416,0.0484416,0.0484416,0.0484416,0.0484416,0.0484416,0.0484416,0.0484416,0.0484416,0.0484416
3666466.466,0.0488397,0.0488397,0.0488397,0.0488397,0.0488397,0.0488397,0.0488397,0.0488397,0.0488397,0.0488397,0.0488397
3674374.374,0.0492432,0.0492432,0.0492432,0.0492432,0.0492432,0.0492432,0.0492432,0.0492432,0.0492432,0.0492432,0.0492432
3682282.282,0.0496524,0.0496524,0.0496524,0.0496524,0.0496524,0.0496524,0.0496524,0.0496524,0.0496524,0.0496524,0.0496524
3690190.19,0.0500673,0.0500673,0.0500673,0.0500673,0.0500673,0.0500673,0.0500673,0.0500673,0.0500673,0.0500673,0.0500673
3698098.098,0.050488,0.050488,0.050488,0.050488,0.050488,0.050488,0.050488,0.050488,0.050488,0.050488,0.050488
3706006.006,0.0509147,0.0509147,0.0509147,0.0509147,0.0509147,0.0509147,0.0509147,0.0509147,0.0509147,0.0509147,0.0509147
3713913.914,0.0513475,0.0513475,0.0513475,0.0513475,0.0513475,0.0513475,0.0513475,0.0513475,0.0513475,0.0513475,0.0513475
3721821.822,0.0517865,0.0517865,0.0517865,0.0517865,0.0517865,0.0517865,0.0517865,0.0517865,0.0517865,0.0517865,0.0517865
3729729.73,0.0522318,0.0522318,0.0522318,0.0522318,0.0522318,0.0522318,0.0522318,0.0522318,0.0522318,0.0522318,0.0522318
3737637.638,0.0526837,0.0526837,0.0526837,0.0526837,0.0526837,0.0526837,0.0526837,0.0526837,0.0526837,0.0526837,0.0526837
3745545.546,0.0531422,0.0531422,0.0531422,0.0531422,0.0531422,0.0531422,0.0531422,0.0531422,0.0531422,0.0531422,0.0531422
3753453.453,0.0536076,0.0536076,0.0536076,0.0536076,0.0536076,0.0536076,0.0536076,0.0536076,0.0536076,0.0536076,0.0536076
3761361.361,0.0540799,0.0540799,0.0540799,0.0540799,0.0540799,0.0540799,0.0540799,0.0540799,0.0540799,0.0540799,0.0540799
3769269.269,0.0545593,0.0545593,0.0545593,0.0545593,0.0545593,0.0545593,0.0545593,0.0545593,0.0545593,0.0545593,0.0545593
3777177.177,0.055046,0.055046,0.055046,0.055046,0.055046,0.055046,0.055046,0.055046,0.055046,0.055046,0.055046
3785085.085,0.0555401,0.0555401,0.0555401,0.0555401,0.0555401,0.0555401,0.0555401,0.0555401,0.0555401,0.0555401,0.0555401
3792992.993,0.0560419,0.0560419,0.0560419,0.0560419,0.0560419,0.0560419,0.0560419,0.0560419,0.0560419,0.0560419,0.0560419
3800900.901,0.0565515,0.0565515,0.0565515,0.0565515,0.0565515,0.0565515,0.0565515,0.0565515,0.0565515,0.0565515,0.0565515
3808808.809,0.057069,0.057069,0.057069,0.057069,0.057069,0.057069,0.057069,0.057069,0.057069,0.057069,0.057069
3816716.717,0.0575948,0.0575948,0.0575948,0.0575948,0.0575948,0.0575948,0.0575948,0.0575948,0.0575948,0.0575948,0.0575948
3824624.625,0.058129,0.058129,0.058129,0.058129,0.058129,0.058129,0.058129,0.058129,0.058129,0.058129,0.058129
3832532.533,0.0586717,0.0586717,0.0586717,0.0586717,0.0586717,0.0586717,0.0586717,0.0586717,0.0586717,0.0586717,0.0586717
3840440.44,0.0592233,0.0592233,0.0592233,0.0592233,0.0592233,0.0592233,0.0592233,0.0592233,0.0592233,0.0592233,0.0592233
3848348.348,0.0597838,0.0597838,0.0597838,0.0597838,0.0597838,0.0597838,0.0597838,0.0597838,0.0597838,0.0597838,0.0597838
3856256.256,0.0603537,0.0603537,0.0603537,0.0603537,0.0603537,0.0603537,0.0603537,0.0603537,0.0603537,0.0603537,0.0603537
3864164.164,0.060933,0.060933,0.060933,0.060933,0.060933,0.060933,0.060933,0.060933,0.060933,0.060933,0.060933
3872072.072,0.061522,0.061522,0.061522,0.061522,0.061522,0.061522,0.061522,0.061522,0.061522,0.061522,0.061522
3879979.98,0.062121,0.062121,0.062121,0.062121,0.062121,0.062121,0.062121,0.062121,0.062121,0.062121,0.062121
3887887.888,0.0627302,0.0627302,0.0627302,0.0627302,0.0627302,0.0627302,0.0627302,0.0627302,0.0627302,0.0627302,0.0627302
3895795.796,0.0633499,0.0633499,0.0633499,0.0633499,0.0633499,0.0633499,0.0633499,0.0633499,0.0633499,0.0633499,0.0633499
3903703.704,0.0639804,0.0639804,0.0639804,0.0639804,0.0639804,0.0639804,0.0639804,0.0639804,0.0639804,0.0639804,0.0639804
3911611.612,0.064622,0.064622,0.064622,0.064622,0.064622,0.064622,0.064622,0.064622,0.064622,0.064622,0.064622
3919519.52,0.0652749,0.0652749,0.0652749,0.0652749,0.0652749,0.0652749,0.0652749,0.0652749,0.0652749,0.0652749,0.0652749
3927427.427,0.0659395,0.0659395,0.0659395,0.0659395,0.0659395,0.0659395,0.0659395,0.0659395,0.0659395,0.0659395,0.0659395
3935335.335,0.0666161,0.0666161,0.0666161,0.0666161,0.0666161,0.0666161,0.0666161,0.0666161,0.0666161,0.0666161,0.0666161
3943243.243,0.067305,0.067305,0.067305,0.067305,0.067305,0.067305,0.067305,0.067305,0.067305,0.067305,0.067305
3951151.151,0.0680065,0.0680065,0.0680065,0.0680065,0.0680065,0.0680065,0.0680065,0.0680065,0.0680065,0.0680065,0.0680065
3959059.059,0.068721,0.068721,0.068721,0.068721,0.068721,0.068721,0.068721,0.068721,0.068721,0.068721,0.068721
3966966.967,0.069449,0.069449,0.069449,0.069449,0.069449,0.069449,0.069449,0.069449,0.069449,0.069449,0.069449
3974874.875,0.0701906,0.0701906,0.0701906,0.0701906,0.0701906,0.0701906,0.0701906,0.0701906,0.0701906,0.0701906,0.0701906
3982782.783,0.0709465,0.0709465,0.0709465,0.0709465,0.0709465,0.0709465,0.0709465,0.0709465,0.0709465,0.0709465,0.0709465
3990690.691,0.0717169,0.0717169,0.0717169,0.0717169,0.0717169,0.0717169,0.0717169,0.0717169,0.0717169,0.0717169,0.0717169
3998598.599,0.0725023,0.0725023,0.0725023,0.0725023,0.0725023,0.0725023,0.0725023,0.0725023,0.0725023,0.0725023,0.0725023
4006506.507,0.0733031,0.0733031,0.0733031,0.0733031,0.0733031,0.0733031,0.0733031,0.0733031,0.0733031,0.0733031,0.0733031
4014414.414,0.0741198,0.0741198,0.0741198,0.0741198,0.0741198,0.0741198,0.0741198,0.0741198,0.0741198,0.0741198,0.0741198
4022322.322,0.074953,0.074953,0.074953,0.074953,0.074953,0.074953,0.074953,0.074953,0.074953,0.074953,0.074953
4030230.23,0.075803,0.075803,0.075803,0.075803,0.075803,0.075803,0.075803,0.075803,0.075803,0.075803,0.075803
4038138.138,0.0766704,0.0766704,0.0766704,0.0766704,0.0766704,0.0766704,0.0766704,0.0766704,0.0766704,0.0766704,0.0766704
4046046.046,0.0775557,0.0775557,0.0775557,0.0775557,0.0775557,0.0775557,0.0775557,0.0775557,0.0775557,0.0775557,0.0775557
4053953.954,0.0784596,0.0784596,0.0784596,0.0784596,0.0784596,0.0784596,0.0784596,0.0784596,0.0784596,0.0784596,0.0784596
4061861.862,0.0793826,0.0793826,0.0793826,0.0793826,0.0793826,0.0793826,0.0793826,0.0793826,0.0793826,0.0793826,0.0793826
4069769.77,0.0803253,0.0803253,0.0803253,0.0803253,0.0803253,0.0803253,0.0803253,0.0803253,0.0803253,0.0803253,0.0803253
4077677.678,0.0812883,0.0812883,0.0812883,0.0812883,0.0812883,0.0812883,0.0812883,0.0812883,0.0812883,0.0812883,0.0812883
4085585.586,0.0822724,0.0822724,0.0822724,0.0822724,0.0822724,0.0822724,0.0822724,0.0822724,0.0822724,0.0822724,0.0822724
4093493.493,0.0832782,0.0832782,0.0832782,0.0832782,0.0832782,0.0832782,0.0832782,0.0832782,0.0832782,0.0832782,0.0832782
4101401.401,0.0843064,0.0843064,0.0843064,0.0843064,0.0843064,0.0843064,0.0843064,0.0843064,0.0843064,0.0843064,0.0843064
4109309.309,0.0853579,0.0853579,0.0853579,0.0853579,0.0853579,0.0853579,0.0853579,0.0853579,0.0853579,0.0853579,0.0853579
4117217.217,0.0864333,0.0864333,0.0864333,0.0864333,0.0864333,0.0864333,0.0864333,0.0864333,0.0864333,0.0864333,0.0864333
4125125.125,0.0875336,0.0875336,0.0875336,0.0875336,0.0875336,0.0875336,0.0875336,0.0875336,0.0875336,0.0875336,0.0875336
4133033.033,0.0886596,0.0886596,0.0886596,0.0886596,0.0886596,0.0886596,0.0886596,0.0886596,0.0886596,0.0886596,0.0886596
4140940.941,0.0898122,0.0898122,0.0898122,0.0898122,0.0898122,0.0898122,0.0898122,0.0898122,0.0898122,0.0898122,0.0898122
4148848.849,0.0909925,0.0909925,0.0909925,0.0909925,0.0909925,0.0909925,0.0909925,0.0909925,0.0909925,0.0909925,0.0909925
4156756.757,0.0922013,0.0922013,0.0922013,0.0922013,0.0922013,0.0922013,0.0922013,0.0922013,0.0922013,0.0922013,0.0922013
4164664.665,0.0934397,0.0934397,0.0934397,0.0934397,0.0934397,0.0934397,0.0934397,0.0934397,0.0934397,0.0934397,0.0934397
4172572.573,0.0947088,0.0947088,0.0947088,0.0947088,0.0947088,0.0947088,0.0947088,0.0947088,0.0947088,0.0947088,0.0947088
4180480.48,0.0960099,0.0960099,0.0960099,0.0960099,0.0960099,0.0960099,0.0960099,0.0960099,0.0960099,0.0960099,0.0960099
4188388.388,0.097344,0.097344,0.097344,0.097344,0.097344,0.097344,0.097344,0.097344,0.097344,0.097344,0.097344
4196296.296,0.0987126,0.0987126,0.0987126,0.0987126,0.0987126,0.0987126,0.0987126,0.0987126,0.0987126,0.0987126,0.0987126
4204204.204,0.100117,0.100117,0.100117,0.100117,0.100117,0.100117,0.100117,0.100117,0.100117,0.100117,0.100117
4212112.112,0.101558,0.101558,0.101558,0.101558,0.101558,0.101558,0.101558,0.101558,0.101558,0.101558,0.101558
4220020.02,0.103038,0.103038,0.103038,0.103038,0.103038,0.103038,0.103038,0.103038,0.103038,0.103038,0.103038
4227927.928,0.104558,0.104558,0.104558,0.104558,0.104558,0.104558,0.104558,0.104558,0.104558,0.104558,0.104558
4235835.836,0.106121,0.106121,0.106121,0.106121,0.106121,0.106121,0.106121,0.106121,0.106121,0.106121,0.106121
4243743.744,0.107726,0.107726,0.107726,0.107726,0.107726,0.107726,0.107726,0.107726,0.107726,0.107726,0.107726
4251651.652,0.109377,0.109377,0.109377,0.109377,0.109377,0.109377,0.109377,0.109377,0.109377,0.109377,0.109377
4259559.56,0.111076,0.111076,0.111076,0.111076,0.111076,0.111076,0.111076,0.111076,0.111076,0.111076,0.111076
4267467.467,0.112824,0.112824,0.112824,0.112824,0.112824,0.112824,0.112824,0.112824,0.112824,0.112824,0.112824
4275375.375,0.114623,0.114623,0.114623,0.114623,0.114623,0.114623,0.114623,0.114623,0.114623,0.114623,0.114623
4283283.283,0.116477,0.116477,0.116477,0.116477,0.116477,0.116477,0.116477,0.116477,0.116477,0.116477,0.116477
4291191.191,0.118386,0.118386,0.118386,0.118386,0.118386,0.118386,0.118386,0.118386,0.118386,0.118386,0.118386
4299099.099,0.120355,0.120355,0.120355,0.120355,0.120355,0.120355,0.120355,0.120355,0.120355,0.120355,0.120355
4307007.007,0.122386,0.122386,0.122386,0.122386,0.122386,0.122386,0.122386,0.122386,0.122386,0.122386,0.122386
4314914.915,0.124481,0.124481,0.124481,0.124481,0.124481,0.124481,0.124481,0.124481,0.124481,0.124481,0.124481
4322822.823,0.126644,0.126644,0.126644,0.126644,0.126644,0.126644,0.126644,0.126644,0.126644,0.126644,0.126644
4330730.731,0.128878,0.128878,0.128878,0.128878,0.128878,0.128878,0.128878,0.128878,0.128878,0.128878,0.128878
4338638.639,0.131186,0.131186,0.131186,0.131186,0.131186,0.131186,0.131186,0.131186,0.131186,0.131186,0.131186
4346546.547,0.133573,0.133573,0.133573,0.133573,0.133573,0.133573,0.133573,0.133573,0.133573,0.133573,0.133573
4354454.454,0.136042,0.136042,0.136042,0.136042,0.136042,0.136042,0.136042,0.136042,0.136042,0.136042,0.136042
4362362.362,0.138598,0.138598,0.138598,0.138598,0.138598,0.138598,0.138598,0.138598,0.138598,0.138598,0.138598
4370270.27,0.141245,0.141245,0.141245,0.141245,0.141245,0.141245,0.141245,0.141245,0.141245,0.141245,0.141245
4378178.178,0.143988,0.143988,0.143988,0.143988,0.143988,0.143988,0.143988,0.143988,0.143988,0.143988,0.143988
4386086.086,0.146832,0.146832,0.146832,0.146832,0.146832,0.146832,0.146832,0.146832,0.146832,0.146832,0.146832
4393993.994,0.149783,0.149783,0.149783,0.149783,0.149783,0.149783,0.149783,0.149783,0.149783,0.149783,0.149783
4401901.902,0.152848,0.152848,0.152848,0.152848,0.152848,0.152848,0.152848,0.152848,0.152848,0.152848,0.152848
4409809.81,0.156032,0.156032,0.156032,0.156032,0.156032,0.156032,0.156032,0.156032,0.156032,0.156032,0.156032
4417717.718,0.159342,0.159342,0.159342,0.159342,0.159342,0.159342,0.159342,0.159342,0.159342,0.159342,0.159342
4425625.626,0.162787,0.162787,0.162787,0.162787,0.162787,0.162787,0.162787,0.162787,0.162787,0.162787,0.162787
4433533.534,0.166374,0.166374,0.166374,0.166374,0.166374,0.166374,0.166374,0.166374,0.166374,0.166374,0.166374
4441441.441,0.170112,0.170112,0.170112,0.170112,0.170112,0.170112,0.170112,0.170112,0.170112,0.170112,0.170112
4449349.349,0.174011,0.174011,0.174011,0.174011,0.174011,0.174011,0.174011,0.174011,0.174011,0.174011,0.174011
4457257.257,0.17808,0.17808,0.17808,0.17808,0.17808,0.17808,0.17808,0.17808,0.17808,0.17808,0.17808
4465165.165,0.182332,0.182332,0.182332,0.182332,0.182332,0.182332,0.182332,0.182332,0.182332,0.182332,0.182332
4473073.073,0.186778,0.186778,0.186778,0.186778,0.186778,0.186778,0.186778,0.186778,0.186778,0.186778,0.186778
4480980.981,0.191432,0.191432,0.191432,0.191432,0.191432,0.191432,0.191432,0.191432,0.191432,0.191432,0.191432
4488888.889,0.196308,0.196308,0.196308,0.196308,0.196308,0.196308,0.196308,0.196308,0.196308,0.196308,0.196308
4496796.797,0.201422,0.201422,0.201422,0.201422,0.201422,0.201422,0.201422,0.201422,0.201422,0.201422,0.201422
4504704.705,0.206791,0.206791,0.206791,0.206791,0.206791,0.206791,0.206791,0.206791,0.206791,0.206791,0.206791
4512612.613,0.212434,0.212434,0.212434,0.212434,0.212434,0.212434,0.212434,0.212434,0.212434,0.212434,0.212434
4520520.521,0.218371,0.218371,0.218371,0.218371,0.218371,0.218371,0.218371,0.218371,0.218371,0.218371,0.218371
4528428.428,0.224627,0.224627,0.224627,0.224627,0.224627,0.224627,0.224627,0.224627,0.224627,0.224627,0.224627
4536336.336,0.231224,0.231224,0.231224,0.231224,0.231224,0.231224,0.231224,0.231224,0.231224,0.231224,0.231224
4544244.244,0.238192,0.238192,0.238192,0.238192,0.238192,0.238192,0.238192,0.238192,0.238192,0.238192,0.238192
4552152.152,0.245561,0.245561,0.245561,0.245561,0.245561,0.245561,0.245561,0.245561,0.245561,0.245561,0.245561
4560060.06,0.253363,0.253363,0.253363,0.253363,0.253363,0.253363,0.253363,0.253363,0.253363,0.253363,0.253363
4567967.968,0.261637,0.261637,0.261637,0.261637,0.261637,0.261637,0.261637,0.261637,0.261637,0.261637,0.261637
4575875.876,0.270424,0.270424,0.270424,0.270424,0.270424,0.270424,0.270424,0.270424,0.270424,0.270424,0.270424
4583783.784,0.27977,0.27977,0.27977,0.27977,0.27977,0.27977,0.27977,0.27977,0.27977,0.27977,0.27977
4591691.692,0.289725,0.289725,0.289725,0.289725,0.289725,0.289725,0.289725,0.289725,0.289725,0.289725,0.289725
4599599.6,0.300346,0.300346,0.300346,0.300346,0.300346,0.300346,0.300346,0.300346,0.300346,0.300346,0.300346
4607507.508,0.311696,0.311696,0.311696,0.311696,0.311696,0.311696,0.311696,0.311696,0.311696,0.311696,0.311696
4615415.415,0.323846,0.323846,0.323846,0.323846,0.323846,0.323846,0.323846,0.323846,0.323846,0.323846,0.323846
4623323.323,0.336872,0.336872,0.336872,0.336872,0.336872,0.336872,0.336872,0.336872,0.336872,0.336872,0.336872
4631231.231,0.350861,0.350861,0.350861,0.350861,0.350861,0.350861,0.350861,0.350861,0.350861,0.350861,0.350861
4639139.139,0.365908,0.365908,0.365908,0.365908,0.365908,0.365908,0.365908,0.365908,0.365908,0.365908,0.365908
4647047.047,0.382118,0.382118,0.382118,0.382118,0.382118,0.382118,0.382118,0.382118,0.382118,0.382118,0.382118
4654954.955,0.399606,0.399606,0.399606,0.399606,0.399606,0.399606,0.399606,0.399606,0.399606,0.399606,0.399606
4662862.863,0.418496,0.418496,0.418496,0.418496,0.418496,0.418496,0.418496,0.418496,0.418496,0.418496,0.418496
4670770.771,0.438918,0.438918,0.438918,0.438918,0.438918,0.438918,0.438918,0.438918,0.438918,0.438918,0.438918
4678678.679,0.46101,0.46101,0.46101,0.46101,0.46101,0.46101,0.46101,0.46101,0.46101,0.46101,0.46101
4686586.587,0.484908,0.484908,0.484908,0.484908,0.484908,0.484908,0.484908,0.484908,0.484908,0.484908,0.484908
